"species","longitude","latitude"
"Physeter macrocephalus",172.75,2.25
"Physeter macrocephalus",172.25,2.75
"Physeter macrocephalus",172.75,2.75
"Physeter macrocephalus",173.25,2.25
"Physeter macrocephalus",173.75,2.25
"Physeter macrocephalus",173.75,2.75
"Physeter macrocephalus",174.25,2.75
"Physeter macrocephalus",170.25,3.25
"Physeter macrocephalus",171.25,3.25
"Physeter macrocephalus",171.75,3.25
"Physeter macrocephalus",172.25,3.25
"Physeter macrocephalus",172.75,3.25
"Physeter macrocephalus",172.25,3.75
"Physeter macrocephalus",172.75,3.75
"Physeter macrocephalus",173.25,3.25
"Physeter macrocephalus",173.75,3.25
"Physeter macrocephalus",173.25,3.75
"Physeter macrocephalus",173.75,3.75
"Physeter macrocephalus",174.25,3.25
"Physeter macrocephalus",170.25,4.25
"Physeter macrocephalus",172.75,4.75
"Physeter macrocephalus",173.25,4.25
"Physeter macrocephalus",173.75,4.75
"Physeter macrocephalus",174.25,4.25
"Physeter macrocephalus",174.25,4.75
"Physeter macrocephalus",175.25,0.25
"Physeter macrocephalus",175.75,0.25
"Physeter macrocephalus",175.75,0.75
"Physeter macrocephalus",176.25,0.25
"Physeter macrocephalus",176.75,0.25
"Physeter macrocephalus",176.25,0.75
"Physeter macrocephalus",176.75,0.75
"Physeter macrocephalus",177.25,0.25
"Physeter macrocephalus",177.75,0.25
"Physeter macrocephalus",177.25,0.75
"Physeter macrocephalus",178.75,0.25
"Physeter macrocephalus",178.25,0.75
"Physeter macrocephalus",178.75,0.75
"Physeter macrocephalus",179.25,0.25
"Physeter macrocephalus",179.75,0.25
"Physeter macrocephalus",179.25,0.75
"Physeter macrocephalus",179.75,0.75
"Physeter macrocephalus",175.25,1.25
"Physeter macrocephalus",175.75,1.25
"Physeter macrocephalus",176.25,1.25
"Physeter macrocephalus",176.75,1.25
"Physeter macrocephalus",176.75,1.75
"Physeter macrocephalus",177.25,1.25
"Physeter macrocephalus",177.75,1.25
"Physeter macrocephalus",178.25,1.25
"Physeter macrocephalus",179.25,1.25
"Physeter macrocephalus",179.75,1.25
"Physeter macrocephalus",175.25,2.25
"Physeter macrocephalus",173.25,5.25
"Physeter macrocephalus",177.25,5.25
"Physeter macrocephalus",177.75,5.25
"Physeter macrocephalus",177.75,5.75
"Physeter macrocephalus",43.25,11.75
"Physeter macrocephalus",43.75,11.75
"Physeter macrocephalus",44.25,11.75
"Physeter macrocephalus",44.75,11.75
"Physeter macrocephalus",45.25,10.75
"Physeter macrocephalus",45.25,11.25
"Physeter macrocephalus",45.25,12.75
"Physeter macrocephalus",47.75,12.75
"Physeter macrocephalus",51.25,10.25
"Physeter macrocephalus",51.25,13.75
"Physeter macrocephalus",51.75,13.75
"Physeter macrocephalus",52.25,13.25
"Physeter macrocephalus",52.75,13.25
"Physeter macrocephalus",52.25,13.75
"Physeter macrocephalus",53.25,13.25
"Physeter macrocephalus",51.25,14.25
"Physeter macrocephalus",51.75,14.75
"Physeter macrocephalus",52.25,14.75
"Physeter macrocephalus",53.25,13.75
"Physeter macrocephalus",54.25,16.75
"Physeter macrocephalus",54.75,16.75
"Physeter macrocephalus",55.25,15.25
"Physeter macrocephalus",55.75,15.25
"Physeter macrocephalus",55.25,15.75
"Physeter macrocephalus",55.75,15.75
"Physeter macrocephalus",56.25,15.25
"Physeter macrocephalus",56.25,15.75
"Physeter macrocephalus",55.25,16.25
"Physeter macrocephalus",55.75,16.25
"Physeter macrocephalus",55.25,16.75
"Physeter macrocephalus",56.25,16.25
"Physeter macrocephalus",56.75,16.25
"Physeter macrocephalus",56.25,16.75
"Physeter macrocephalus",56.75,16.75
"Physeter macrocephalus",57.25,16.25
"Physeter macrocephalus",57.75,16.25
"Physeter macrocephalus",57.25,16.75
"Physeter macrocephalus",57.75,16.75
"Physeter macrocephalus",58.25,16.25
"Physeter macrocephalus",53.75,14.25
"Physeter macrocephalus",53.25,14.75
"Physeter macrocephalus",53.75,14.75
"Physeter macrocephalus",54.25,14.75
"Physeter macrocephalus",54.75,14.75
"Physeter macrocephalus",57.75,12.75
"Physeter macrocephalus",57.25,13.25
"Physeter macrocephalus",57.75,13.25
"Physeter macrocephalus",57.25,13.75
"Physeter macrocephalus",57.75,13.75
"Physeter macrocephalus",55.25,14.75
"Physeter macrocephalus",51.25,15.25
"Physeter macrocephalus",51.75,15.25
"Physeter macrocephalus",52.25,15.25
"Physeter macrocephalus",52.75,15.25
"Physeter macrocephalus",52.25,15.75
"Physeter macrocephalus",52.75,15.75
"Physeter macrocephalus",53.25,15.25
"Physeter macrocephalus",53.75,15.25
"Physeter macrocephalus",53.25,15.75
"Physeter macrocephalus",53.75,15.75
"Physeter macrocephalus",54.25,15.25
"Physeter macrocephalus",54.75,15.25
"Physeter macrocephalus",54.25,15.75
"Physeter macrocephalus",54.75,15.75
"Physeter macrocephalus",52.75,16.25
"Physeter macrocephalus",53.25,16.25
"Physeter macrocephalus",53.75,16.25
"Physeter macrocephalus",53.25,16.75
"Physeter macrocephalus",54.25,16.25
"Physeter macrocephalus",55.75,17.25
"Physeter macrocephalus",55.75,17.75
"Physeter macrocephalus",56.25,17.25
"Physeter macrocephalus",56.25,17.75
"Physeter macrocephalus",56.75,17.75
"Physeter macrocephalus",57.25,17.25
"Physeter macrocephalus",57.75,17.75
"Physeter macrocephalus",58.25,17.25
"Physeter macrocephalus",56.75,18.25
"Physeter macrocephalus",59.25,19.75
"Physeter macrocephalus",73.75,11.25
"Physeter macrocephalus",74.25,11.75
"Physeter macrocephalus",73.25,13.25
"Physeter macrocephalus",79.75,10.75
"Physeter macrocephalus",71.25,15.75
"Physeter macrocephalus",73.25,16.25
"Physeter macrocephalus",80.25,10.25
"Physeter macrocephalus",81.25,15.25
"Physeter macrocephalus",82.25,16.25
"Physeter macrocephalus",84.25,18.25
"Physeter macrocephalus",85.25,16.75
"Physeter macrocephalus",89.75,19.75
"Physeter macrocephalus",90.75,10.25
"Physeter macrocephalus",91.25,10.25
"Physeter macrocephalus",91.25,10.75
"Physeter macrocephalus",92.75,10.75
"Physeter macrocephalus",93.25,10.25
"Physeter macrocephalus",90.75,11.25
"Physeter macrocephalus",92.25,11.25
"Physeter macrocephalus",92.75,11.75
"Physeter macrocephalus",93.25,11.25
"Physeter macrocephalus",93.75,11.75
"Physeter macrocephalus",92.25,12.25
"Physeter macrocephalus",92.75,12.25
"Physeter macrocephalus",92.25,12.75
"Physeter macrocephalus",93.25,12.25
"Physeter macrocephalus",93.25,12.75
"Physeter macrocephalus",92.25,13.25
"Physeter macrocephalus",99.25,10.25
"Physeter macrocephalus",95.75,13.25
"Physeter macrocephalus",90.25,15.25
"Physeter macrocephalus",95.75,15.75
"Physeter macrocephalus",108.25,10.75
"Physeter macrocephalus",106.25,18.25
"Physeter macrocephalus",106.75,19.25
"Physeter macrocephalus",110.75,12.25
"Physeter macrocephalus",119.75,10.25
"Physeter macrocephalus",119.75,10.75
"Physeter macrocephalus",119.25,11.25
"Physeter macrocephalus",119.75,11.75
"Physeter macrocephalus",119.25,12.25
"Physeter macrocephalus",118.75,13.75
"Physeter macrocephalus",119.25,13.25
"Physeter macrocephalus",119.25,13.75
"Physeter macrocephalus",119.75,13.75
"Physeter macrocephalus",118.75,14.25
"Physeter macrocephalus",119.25,14.25
"Physeter macrocephalus",120.25,10.25
"Physeter macrocephalus",120.75,10.25
"Physeter macrocephalus",120.25,10.75
"Physeter macrocephalus",120.75,10.75
"Physeter macrocephalus",121.25,10.75
"Physeter macrocephalus",121.75,10.75
"Physeter macrocephalus",122.25,10.75
"Physeter macrocephalus",120.25,11.25
"Physeter macrocephalus",120.75,11.25
"Physeter macrocephalus",120.25,11.75
"Physeter macrocephalus",120.75,11.75
"Physeter macrocephalus",121.25,11.25
"Physeter macrocephalus",121.25,11.75
"Physeter macrocephalus",120.25,12.25
"Physeter macrocephalus",120.25,12.75
"Physeter macrocephalus",120.75,12.75
"Physeter macrocephalus",121.75,12.75
"Physeter macrocephalus",122.25,12.75
"Physeter macrocephalus",122.75,12.75
"Physeter macrocephalus",124.25,12.75
"Physeter macrocephalus",122.75,13.25
"Physeter macrocephalus",127.75,10.75
"Physeter macrocephalus",126.25,14.25
"Physeter macrocephalus",126.75,14.25
"Physeter macrocephalus",139.25,10.75
"Physeter macrocephalus",144.75,11.75
"Physeter macrocephalus",144.75,13.25
"Physeter macrocephalus",144.25,13.75
"Physeter macrocephalus",145.75,13.25
"Physeter macrocephalus",147.75,14.75
"Physeter macrocephalus",144.25,16.75
"Physeter macrocephalus",145.75,15.25
"Physeter macrocephalus",146.75,15.75
"Physeter macrocephalus",145.25,16.75
"Physeter macrocephalus",145.25,17.75
"Physeter macrocephalus",146.75,18.25
"Physeter macrocephalus",150.75,10.75
"Physeter macrocephalus",165.25,12.75
"Physeter macrocephalus",166.25,12.75
"Physeter macrocephalus",166.25,13.25
"Physeter macrocephalus",166.75,19.25
"Physeter macrocephalus",167.75,19.25
"Physeter macrocephalus",178.75,16.25
"Physeter macrocephalus",179.25,16.25
"Physeter macrocephalus",177.75,17.75
"Physeter macrocephalus",178.75,17.25
"Physeter macrocephalus",178.75,18.25
"Physeter macrocephalus",179.25,18.75
"Physeter macrocephalus",34.75,28.75
"Physeter macrocephalus",34.75,29.25
"Physeter macrocephalus",58.25,20.25
"Physeter macrocephalus",56.25,24.75
"Physeter macrocephalus",58.75,24.75
"Physeter macrocephalus",50.75,26.25
"Physeter macrocephalus",52.75,27.25
"Physeter macrocephalus",64.75,23.75
"Physeter macrocephalus",66.25,25.25
"Physeter macrocephalus",90.25,21.75
"Physeter macrocephalus",113.75,20.25
"Physeter macrocephalus",114.75,20.25
"Physeter macrocephalus",113.75,22.25
"Physeter macrocephalus",114.25,22.25
"Physeter macrocephalus",117.25,20.75
"Physeter macrocephalus",117.75,20.75
"Physeter macrocephalus",118.25,20.75
"Physeter macrocephalus",119.75,20.25
"Physeter macrocephalus",117.75,21.25
"Physeter macrocephalus",119.25,21.25
"Physeter macrocephalus",119.25,21.75
"Physeter macrocephalus",119.75,21.75
"Physeter macrocephalus",119.75,25.25
"Physeter macrocephalus",120.25,20.75
"Physeter macrocephalus",122.75,20.25
"Physeter macrocephalus",123.25,20.25
"Physeter macrocephalus",123.75,20.25
"Physeter macrocephalus",124.25,20.75
"Physeter macrocephalus",120.75,21.75
"Physeter macrocephalus",121.25,21.75
"Physeter macrocephalus",121.75,21.75
"Physeter macrocephalus",123.25,21.25
"Physeter macrocephalus",121.25,22.25
"Physeter macrocephalus",122.25,23.25
"Physeter macrocephalus",120.25,24.25
"Physeter macrocephalus",124.75,25.75
"Physeter macrocephalus",124.75,26.25
"Physeter macrocephalus",125.75,25.75
"Physeter macrocephalus",129.25,25.75
"Physeter macrocephalus",125.25,26.25
"Physeter macrocephalus",127.75,26.75
"Physeter macrocephalus",129.25,26.75
"Physeter macrocephalus",126.75,28.25
"Physeter macrocephalus",127.75,28.25
"Physeter macrocephalus",133.75,24.25
"Physeter macrocephalus",136.75,22.25
"Physeter macrocephalus",130.75,25.75
"Physeter macrocephalus",130.75,26.75
"Physeter macrocephalus",132.25,28.25
"Physeter macrocephalus",134.25,28.25
"Physeter macrocephalus",134.25,28.75
"Physeter macrocephalus",134.75,28.75
"Physeter macrocephalus",137.25,25.75
"Physeter macrocephalus",137.75,25.75
"Physeter macrocephalus",138.75,25.75
"Physeter macrocephalus",139.25,25.75
"Physeter macrocephalus",139.75,25.75
"Physeter macrocephalus",136.75,26.25
"Physeter macrocephalus",137.25,26.75
"Physeter macrocephalus",138.25,26.25
"Physeter macrocephalus",138.75,26.25
"Physeter macrocephalus",139.25,26.25
"Physeter macrocephalus",139.75,26.25
"Physeter macrocephalus",139.75,26.75
"Physeter macrocephalus",136.25,27.25
"Physeter macrocephalus",136.75,27.25
"Physeter macrocephalus",136.75,27.75
"Physeter macrocephalus",137.25,27.75
"Physeter macrocephalus",138.75,27.75
"Physeter macrocephalus",139.25,27.25
"Physeter macrocephalus",139.25,27.75
"Physeter macrocephalus",139.75,27.75
"Physeter macrocephalus",136.25,28.25
"Physeter macrocephalus",136.25,28.75
"Physeter macrocephalus",138.75,28.25
"Physeter macrocephalus",138.25,28.75
"Physeter macrocephalus",138.75,28.75
"Physeter macrocephalus",139.25,28.25
"Physeter macrocephalus",139.75,28.25
"Physeter macrocephalus",139.25,28.75
"Physeter macrocephalus",139.75,28.75
"Physeter macrocephalus",137.75,29.75
"Physeter macrocephalus",138.25,29.25
"Physeter macrocephalus",138.75,29.75
"Physeter macrocephalus",139.75,29.25
"Physeter macrocephalus",141.75,23.75
"Physeter macrocephalus",142.75,23.25
"Physeter macrocephalus",143.25,23.25
"Physeter macrocephalus",144.25,23.75
"Physeter macrocephalus",141.25,24.25
"Physeter macrocephalus",142.25,24.75
"Physeter macrocephalus",142.75,24.75
"Physeter macrocephalus",143.25,24.75
"Physeter macrocephalus",144.25,24.25
"Physeter macrocephalus",144.75,24.25
"Physeter macrocephalus",145.25,23.75
"Physeter macrocephalus",145.25,24.25
"Physeter macrocephalus",140.75,25.25
"Physeter macrocephalus",140.25,25.75
"Physeter macrocephalus",140.75,25.75
"Physeter macrocephalus",141.25,25.25
"Physeter macrocephalus",141.75,25.25
"Physeter macrocephalus",141.25,25.75
"Physeter macrocephalus",141.75,25.75
"Physeter macrocephalus",142.25,25.25
"Physeter macrocephalus",142.75,25.25
"Physeter macrocephalus",142.75,25.75
"Physeter macrocephalus",143.25,25.25
"Physeter macrocephalus",143.75,25.25
"Physeter macrocephalus",143.25,25.75
"Physeter macrocephalus",143.75,25.75
"Physeter macrocephalus",144.75,25.75
"Physeter macrocephalus",140.25,26.25
"Physeter macrocephalus",140.75,26.25
"Physeter macrocephalus",141.25,26.25
"Physeter macrocephalus",141.75,26.25
"Physeter macrocephalus",141.25,26.75
"Physeter macrocephalus",141.75,26.75
"Physeter macrocephalus",142.25,26.25
"Physeter macrocephalus",142.25,26.75
"Physeter macrocephalus",142.75,26.75
"Physeter macrocephalus",143.75,26.25
"Physeter macrocephalus",143.25,26.75
"Physeter macrocephalus",144.75,26.25
"Physeter macrocephalus",144.25,26.75
"Physeter macrocephalus",144.75,26.75
"Physeter macrocephalus",140.25,27.75
"Physeter macrocephalus",140.75,27.75
"Physeter macrocephalus",141.25,27.25
"Physeter macrocephalus",141.25,27.75
"Physeter macrocephalus",141.75,27.75
"Physeter macrocephalus",142.25,27.25
"Physeter macrocephalus",142.75,27.75
"Physeter macrocephalus",143.25,27.25
"Physeter macrocephalus",143.75,27.25
"Physeter macrocephalus",143.25,27.75
"Physeter macrocephalus",144.25,27.25
"Physeter macrocephalus",144.25,27.75
"Physeter macrocephalus",140.25,28.25
"Physeter macrocephalus",140.75,28.25
"Physeter macrocephalus",140.25,28.75
"Physeter macrocephalus",140.75,28.75
"Physeter macrocephalus",141.25,28.25
"Physeter macrocephalus",141.75,28.25
"Physeter macrocephalus",141.25,28.75
"Physeter macrocephalus",142.25,28.25
"Physeter macrocephalus",142.75,28.25
"Physeter macrocephalus",142.75,28.75
"Physeter macrocephalus",143.25,28.25
"Physeter macrocephalus",143.75,28.25
"Physeter macrocephalus",143.25,28.75
"Physeter macrocephalus",144.25,28.25
"Physeter macrocephalus",144.25,28.75
"Physeter macrocephalus",144.75,28.75
"Physeter macrocephalus",140.25,29.25
"Physeter macrocephalus",140.75,29.25
"Physeter macrocephalus",140.25,29.75
"Physeter macrocephalus",140.75,29.75
"Physeter macrocephalus",141.75,29.25
"Physeter macrocephalus",141.25,29.75
"Physeter macrocephalus",141.75,29.75
"Physeter macrocephalus",142.25,29.25
"Physeter macrocephalus",142.75,29.25
"Physeter macrocephalus",142.25,29.75
"Physeter macrocephalus",143.25,29.25
"Physeter macrocephalus",143.75,29.25
"Physeter macrocephalus",143.25,29.75
"Physeter macrocephalus",144.75,29.25
"Physeter macrocephalus",144.75,29.75
"Physeter macrocephalus",145.75,25.75
"Physeter macrocephalus",145.25,26.25
"Physeter macrocephalus",145.75,26.25
"Physeter macrocephalus",145.75,26.75
"Physeter macrocephalus",146.25,26.25
"Physeter macrocephalus",146.25,26.75
"Physeter macrocephalus",145.25,27.25
"Physeter macrocephalus",145.25,27.75
"Physeter macrocephalus",145.75,28.25
"Physeter macrocephalus",145.25,28.75
"Physeter macrocephalus",145.75,28.75
"Physeter macrocephalus",146.75,28.25
"Physeter macrocephalus",146.25,28.75
"Physeter macrocephalus",147.25,28.25
"Physeter macrocephalus",147.75,28.75
"Physeter macrocephalus",148.25,28.75
"Physeter macrocephalus",148.75,28.75
"Physeter macrocephalus",145.25,29.25
"Physeter macrocephalus",146.25,29.25
"Physeter macrocephalus",146.75,29.25
"Physeter macrocephalus",147.25,29.75
"Physeter macrocephalus",148.25,29.75
"Physeter macrocephalus",148.75,29.75
"Physeter macrocephalus",149.75,29.25
"Physeter macrocephalus",159.25,21.75
"Physeter macrocephalus",154.25,27.75
"Physeter macrocephalus",151.25,28.25
"Physeter macrocephalus",151.75,28.25
"Physeter macrocephalus",151.75,28.75
"Physeter macrocephalus",152.75,28.25
"Physeter macrocephalus",152.25,28.75
"Physeter macrocephalus",152.75,28.75
"Physeter macrocephalus",154.25,28.25
"Physeter macrocephalus",154.25,28.75
"Physeter macrocephalus",150.75,29.25
"Physeter macrocephalus",150.25,29.75
"Physeter macrocephalus",151.25,29.25
"Physeter macrocephalus",151.25,29.75
"Physeter macrocephalus",152.25,29.25
"Physeter macrocephalus",152.25,29.75
"Physeter macrocephalus",152.75,29.75
"Physeter macrocephalus",153.25,29.25
"Physeter macrocephalus",153.75,29.25
"Physeter macrocephalus",153.25,29.75
"Physeter macrocephalus",153.75,29.75
"Physeter macrocephalus",154.25,29.25
"Physeter macrocephalus",154.75,29.25
"Physeter macrocephalus",154.25,29.75
"Physeter macrocephalus",154.75,29.75
"Physeter macrocephalus",155.75,27.75
"Physeter macrocephalus",156.25,27.25
"Physeter macrocephalus",156.25,27.75
"Physeter macrocephalus",158.25,28.75
"Physeter macrocephalus",159.75,28.25
"Physeter macrocephalus",159.25,28.75
"Physeter macrocephalus",159.75,28.75
"Physeter macrocephalus",155.75,29.25
"Physeter macrocephalus",155.75,29.75
"Physeter macrocephalus",156.25,29.25
"Physeter macrocephalus",156.25,29.75
"Physeter macrocephalus",156.75,29.75
"Physeter macrocephalus",157.25,29.75
"Physeter macrocephalus",157.75,29.75
"Physeter macrocephalus",158.75,29.25
"Physeter macrocephalus",158.75,29.75
"Physeter macrocephalus",159.25,29.25
"Physeter macrocephalus",159.25,29.75
"Physeter macrocephalus",159.75,29.75
"Physeter macrocephalus",162.25,20.75
"Physeter macrocephalus",169.25,20.75
"Physeter macrocephalus",160.75,27.75
"Physeter macrocephalus",161.25,27.75
"Physeter macrocephalus",161.75,27.75
"Physeter macrocephalus",162.25,27.75
"Physeter macrocephalus",162.75,27.75
"Physeter macrocephalus",163.25,27.75
"Physeter macrocephalus",160.75,28.25
"Physeter macrocephalus",160.25,28.75
"Physeter macrocephalus",161.25,28.25
"Physeter macrocephalus",161.75,28.25
"Physeter macrocephalus",161.25,28.75
"Physeter macrocephalus",161.75,28.75
"Physeter macrocephalus",162.25,28.25
"Physeter macrocephalus",162.75,28.25
"Physeter macrocephalus",162.25,28.75
"Physeter macrocephalus",162.75,28.75
"Physeter macrocephalus",163.25,28.25
"Physeter macrocephalus",163.75,28.25
"Physeter macrocephalus",163.25,28.75
"Physeter macrocephalus",163.75,28.75
"Physeter macrocephalus",164.25,28.25
"Physeter macrocephalus",164.75,28.25
"Physeter macrocephalus",164.25,28.75
"Physeter macrocephalus",160.25,29.25
"Physeter macrocephalus",160.75,29.25
"Physeter macrocephalus",160.25,29.75
"Physeter macrocephalus",160.75,29.75
"Physeter macrocephalus",161.75,29.25
"Physeter macrocephalus",161.25,29.75
"Physeter macrocephalus",161.75,29.75
"Physeter macrocephalus",162.25,29.25
"Physeter macrocephalus",162.75,29.25
"Physeter macrocephalus",162.25,29.75
"Physeter macrocephalus",162.75,29.75
"Physeter macrocephalus",163.25,29.25
"Physeter macrocephalus",163.25,29.75
"Physeter macrocephalus",163.75,29.75
"Physeter macrocephalus",164.25,29.25
"Physeter macrocephalus",164.25,29.75
"Physeter macrocephalus",164.75,29.75
"Physeter macrocephalus",167.75,27.75
"Physeter macrocephalus",168.25,27.25
"Physeter macrocephalus",168.75,27.25
"Physeter macrocephalus",168.75,27.75
"Physeter macrocephalus",169.25,27.25
